chemin, class, classe_LOC, classe_CLOC, classe_DC 
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\DefaultXYZDatasetTest.java,DefaultXYZDatasetTest,201,73,0.3631841
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\IntervalXYDelegateTest.java,IntervalXYDelegateTest,103,48,0.46601942
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\MatrixSeriesCollectionTest.java,MatrixSeriesCollectionTest,103,52,0.5048544
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\MatrixSeriesTest.java,MatrixSeriesTest,144,57,0.39583334
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\OHLCDataItemTest.java,OHLCDataItemTest,74,47,0.6351351
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\TableXYDatasetTest.java,TableXYDatasetTest,235,103,0.43829787
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\VectorDataItemTest.java,VectorDataItemTest,104,52,0.5
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\VectorSeriesCollectionTest.java,VectorSeriesCollectionTest,125,55,0.44
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\VectorSeriesTest.java,VectorSeriesTest,246,87,0.35365853
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\VectorTest.java,VectorTest,92,52,0.5652174
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\XIntervalDataItemTest.java,XIntervalDataItemTest,107,55,0.5140187
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\XIntervalSeriesCollectionTest.java,XIntervalSeriesCollectionTest,164,66,0.40243903
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\XIntervalSeriesTest.java,XIntervalSeriesTest,264,91,0.34469697
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\XYBarDatasetTest.java,XYBarDatasetTest,118,54,0.45762712
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\XYCoordinateTest.java,XYCoordinateTest,92,52,0.5652174
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\XYDataItemTest.java,XYDataItemTest,79,48,0.6075949
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\XYIntervalDataItemTest.java,XYIntervalDataItemTest,124,57,0.45967743
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\XYIntervalSeriesCollectionTest.java,XYIntervalSeriesCollectionTest,158,65,0.4113924
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\XYIntervalSeriesTest.java,XYIntervalSeriesTest,256,88,0.34375
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\XYIntervalTest.java,XYIntervalTest,90,48,0.53333336
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,XYSeriesCollectionTest,416,105,0.25240386
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\XYSeriesTest.java,XYSeriesTest,672,161,0.23958333
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\YIntervalDataItemTest.java,YIntervalDataItemTest,112,60,0.53571427
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\YIntervalSeriesCollectionTest.java,YIntervalSeriesCollectionTest,150,63,0.42
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,YIntervalSeriesTest,242,85,0.35123968
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\YIntervalTest.java,YIntervalTest,82,48,0.58536583
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\YWithXIntervalTest.java,YWithXIntervalTest,82,48,0.58536583
